UserID,PaymentDate,Amount,PaymentMethod,Month
U0289,2022-01-30,30.0,Credit Card,2022-01
U0289,2022-02-28,30.0,Credit Card,2022-02
U0289,2022-03-30,30.0,Bank Transfer,2022-03
U0289,2022-04-30,30.0,Bank Transfer,2022-04
U0289,2022-05-30,30.0,Bank Transfer,2022-05
U0289,2022-06-30,30.0,PayPal,2022-06
U0289,2022-07-30,30.0,Bank Transfer,2022-07
U0289,2022-08-30,30.0,Bank Transfer,2022-08
U0289,2022-09-30,30.0,Credit Card,2022-09
U0289,2022-10-30,30.0,Bank Transfer,2022-10
U0289,2022-11-30,30.0,Credit Card,2022-11
U0289,2022-12-30,30.0,Bank Transfer,2022-12
U0290,2022-11-27,20.0,PayPal,2022-11
U0290,2022-12-27,20.0,PayPal,2022-12
U0290,2023-01-27,20.0,Bank Transfer,2023-01
U0291,2022-12-11,30.0,PayPal,2022-12
U0291,2023-01-11,30.0,Credit Card,2023-01
U0291,2023-02-11,30.0,Bank Transfer,2023-02
U0292,2022-09-18,10.0,Credit Card,2022-09
U0292,2022-10-18,10.0,Bank Transfer,2022-10
U0292,2022-11-18,10.0,Bank Transfer,2022-11
U0292,2022-12-18,10.0,Credit Card,2022-12
U0292,2023-01-18,10.0,Credit Card,2023-01
U0292,2023-02-18,10.0,PayPal,2023-02
U0292,2023-03-18,10.0,PayPal,2023-03
U0292,2023-04-18,10.0,PayPal,2023-04
U0292,2023-05-18,10.0,PayPal,2023-05
U0292,2023-06-18,10.0,Bank Transfer,2023-06
U0292,2023-07-18,10.0,Bank Transfer,2023-07
U0292,2023-08-18,10.0,Bank Transfer,2023-08
U0293,2022-05-02,30.0,PayPal,2022-05
U0293,2022-06-02,30.0,Bank Transfer,2022-06
U0293,2022-07-02,30.0,PayPal,2022-07
U0293,2022-08-02,30.0,Bank Transfer,2022-08
U0293,2022-09-02,30.0,Credit Card,2022-09
U0293,2022-10-02,30.0,Bank Transfer,2022-10
U0293,2022-11-02,30.0,Credit Card,2022-11
U0293,2022-12-02,30.0,Bank Transfer,2022-12
U0293,2023-01-02,30.0,Bank Transfer,2023-01
U0293,2023-02-02,30.0,PayPal,2023-02
U0293,2023-03-02,30.0,PayPal,2023-03
U0293,2023-04-02,30.0,Bank Transfer,2023-04
U0294,2022-11-25,20.0,Bank Transfer,2022-11
U0294,2022-12-25,20.0,PayPal,2022-12
U0294,2023-01-25,20.0,PayPal,2023-01
U0295,2022-02-03,10.0,Bank Transfer,2022-02
U0295,2022-03-03,10.0,Bank Transfer,2022-03
U0295,2022-04-03,10.0,Bank Transfer,2022-04
U0296,2022-08-15,20.0,Bank Transfer,2022-08
U0296,2022-09-15,20.0,PayPal,2022-09
U0296,2022-10-15,20.0,Bank Transfer,2022-10
U0296,2022-11-15,20.0,Credit Card,2022-11
U0296,2022-12-15,20.0,Credit Card,2022-12
U0296,2023-01-15,20.0,Credit Card,2023-01
U0296,2023-02-15,20.0,Bank Transfer,2023-02
U0296,2023-03-15,20.0,Credit Card,2023-03
U0296,2023-04-15,20.0,PayPal,2023-04
U0296,2023-05-15,20.0,Credit Card,2023-05
U0296,2023-06-15,20.0,Bank Transfer,2023-06
U0296,2023-07-15,20.0,Credit Card,2023-07
U0297,2022-02-08,30.0,PayPal,2022-02
U0298,2022-07-19,20.0,Credit Card,2022-07
U0298,2022-08-19,20.0,Credit Card,2022-08
U0298,2022-09-19,20.0,Credit Card,2022-09
U0298,2022-10-19,20.0,Credit Card,2022-10
U0298,2022-11-19,20.0,PayPal,2022-11
U0298,2022-12-19,20.0,PayPal,2022-12
U0299,2022-07-18,10.0,PayPal,2022-07
U0299,2022-08-18,10.0,PayPal,2022-08
U0299,2022-09-18,10.0,Credit Card,2022-09
U0300,2022-01-27,20.0,Bank Transfer,2022-01
U0300,2022-02-27,20.0,Bank Transfer,2022-02
U0300,2022-03-27,20.0,Credit Card,2022-03
U0300,2022-04-27,20.0,Credit Card,2022-04
U0300,2022-05-27,20.0,Credit Card,2022-05
U0300,2022-06-27,20.0,Credit Card,2022-06
U0301,2022-03-29,30.0,PayPal,2022-03
U0302,2022-05-31,30.0,Bank Transfer,2022-05
U0302,2022-06-30,30.0,Bank Transfer,2022-06
U0302,2022-07-31,30.0,Bank Transfer,2022-07
U0303,2022-02-09,10.0,Credit Card,2022-02
U0303,2022-03-09,10.0,Bank Transfer,2022-03
U0303,2022-04-09,10.0,Credit Card,2022-04
U0304,2022-06-12,20.0,Credit Card,2022-06
U0305,2022-04-17,30.0,Credit Card,2022-04
U0305,2022-05-17,30.0,Bank Transfer,2022-05
U0305,2022-06-17,30.0,PayPal,2022-06
U0305,2022-07-17,30.0,Credit Card,2022-07
U0305,2022-08-17,30.0,Bank Transfer,2022-08
U0305,2022-09-17,30.0,Credit Card,2022-09
U0305,2022-10-17,30.0,Credit Card,2022-10
U0305,2022-11-17,30.0,Bank Transfer,2022-11
U0305,2022-12-17,30.0,Bank Transfer,2022-12
U0305,2023-01-17,30.0,PayPal,2023-01
U0305,2023-02-17,30.0,Bank Transfer,2023-02
U0305,2023-03-17,30.0,PayPal,2023-03
U0306,2022-11-14,20.0,PayPal,2022-11
U0307,2022-07-25,10.0,Credit Card,2022-07
U0307,2022-08-25,10.0,Credit Card,2022-08
U0307,2022-09-25,10.0,Credit Card,2022-09
U0307,2022-10-25,10.0,PayPal,2022-10
U0307,2022-11-25,10.0,Credit Card,2022-11
U0307,2022-12-25,10.0,PayPal,2022-12
U0308,2022-04-08,30.0,PayPal,2022-04
U0308,2022-05-08,30.0,PayPal,2022-05
U0308,2022-06-08,30.0,Bank Transfer,2022-06
U0309,2022-01-12,10.0,Bank Transfer,2022-01
U0309,2022-02-12,10.0,Bank Transfer,2022-02
U0309,2022-03-12,10.0,PayPal,2022-03
U0310,2022-07-16,20.0,Bank Transfer,2022-07
U0310,2022-08-16,20.0,Credit Card,2022-08
U0310,2022-09-16,20.0,PayPal,2022-09
U0311,2022-05-04,30.0,PayPal,2022-05
U0312,2022-05-05,30.0,PayPal,2022-05
U0312,2022-06-05,30.0,PayPal,2022-06
U0312,2022-07-05,30.0,Credit Card,2022-07
U0313,2022-07-02,10.0,PayPal,2022-07
U0313,2022-08-02,10.0,Credit Card,2022-08
U0313,2022-09-02,10.0,Credit Card,2022-09
U0314,2022-05-26,20.0,PayPal,2022-05
U0314,2022-06-26,20.0,PayPal,2022-06
U0314,2022-07-26,20.0,PayPal,2022-07
U0314,2022-08-26,20.0,Credit Card,2022-08
U0314,2022-09-26,20.0,Bank Transfer,2022-09
U0314,2022-10-26,20.0,Bank Transfer,2022-10
U0314,2022-11-26,20.0,PayPal,2022-11
U0314,2022-12-26,20.0,Bank Transfer,2022-12
U0314,2023-01-26,20.0,PayPal,2023-01
U0314,2023-02-26,20.0,Bank Transfer,2023-02
U0314,2023-03-26,20.0,Bank Transfer,2023-03
U0314,2023-04-26,20.0,PayPal,2023-04
U0315,2022-03-08,30.0,Credit Card,2022-03
U0316,2022-07-17,30.0,Credit Card,2022-07
U0316,2022-08-17,30.0,Credit Card,2022-08
U0316,2022-09-17,30.0,PayPal,2022-09
U0316,2022-10-17,30.0,PayPal,2022-10
U0316,2022-11-17,30.0,Credit Card,2022-11
U0316,2022-12-17,30.0,Credit Card,2022-12
U0316,2023-01-17,30.0,PayPal,2023-01
U0316,2023-02-17,30.0,PayPal,2023-02
U0316,2023-03-17,30.0,PayPal,2023-03
U0316,2023-04-17,30.0,Bank Transfer,2023-04
U0316,2023-05-17,30.0,PayPal,2023-05
U0316,2023-06-17,30.0,Credit Card,2023-06
U0317,2022-02-07,10.0,PayPal,2022-02
U0317,2022-03-07,10.0,PayPal,2022-03
U0317,2022-04-07,10.0,PayPal,2022-04
U0318,2022-01-24,20.0,Credit Card,2022-01
U0319,2022-02-07,30.0,Credit Card,2022-02
U0319,2022-03-07,30.0,Credit Card,2022-03
U0319,2022-04-07,30.0,Bank Transfer,2022-04
U0319,2022-05-07,30.0,PayPal,2022-05
U0319,2022-06-07,30.0,Credit Card,2022-06
U0319,2022-07-07,30.0,PayPal,2022-07
U0319,2022-08-07,30.0,Credit Card,2022-08
U0319,2022-09-07,30.0,PayPal,2022-09
U0319,2022-10-07,30.0,Bank Transfer,2022-10
U0319,2022-11-07,30.0,Credit Card,2022-11
U0319,2022-12-07,30.0,Credit Card,2022-12
U0319,2023-01-07,30.0,Bank Transfer,2023-01
U0320,2022-08-05,10.0,PayPal,2022-08
U0320,2022-09-05,10.0,PayPal,2022-09
U0320,2022-10-05,10.0,Bank Transfer,2022-10
U0320,2022-11-05,10.0,Bank Transfer,2022-11
U0320,2022-12-05,10.0,Bank Transfer,2022-12
U0320,2023-01-05,10.0,PayPal,2023-01
U0320,2023-02-05,10.0,Bank Transfer,2023-02
U0320,2023-03-05,10.0,Credit Card,2023-03
U0320,2023-04-05,10.0,Bank Transfer,2023-04
U0320,2023-05-05,10.0,Credit Card,2023-05
U0320,2023-06-05,10.0,Credit Card,2023-06
U0320,2023-07-05,10.0,Credit Card,2023-07
U0321,2022-11-18,10.0,PayPal,2022-11
U0321,2022-12-18,10.0,Credit Card,2022-12
U0321,2023-01-18,10.0,Credit Card,2023-01
U0321,2023-02-18,10.0,PayPal,2023-02
U0321,2023-03-18,10.0,Credit Card,2023-03
U0321,2023-04-18,10.0,Credit Card,2023-04
U0321,2023-05-18,10.0,Bank Transfer,2023-05
U0321,2023-06-18,10.0,Credit Card,2023-06
U0321,2023-07-18,10.0,Bank Transfer,2023-07
U0321,2023-08-18,10.0,PayPal,2023-08
U0321,2023-09-18,10.0,Bank Transfer,2023-09
U0321,2023-10-18,10.0,Bank Transfer,2023-10
U0322,2022-01-25,30.0,PayPal,2022-01
U0323,2022-04-23,10.0,Bank Transfer,2022-04
U0323,2022-05-23,10.0,Credit Card,2022-05
U0323,2022-06-23,10.0,PayPal,2022-06
U0323,2022-07-23,10.0,PayPal,2022-07
U0323,2022-08-23,10.0,Credit Card,2022-08
U0323,2022-09-23,10.0,PayPal,2022-09
U0323,2022-10-23,10.0,PayPal,2022-10
U0323,2022-11-23,10.0,Credit Card,2022-11
U0323,2022-12-23,10.0,Bank Transfer,2022-12
U0323,2023-01-23,10.0,PayPal,2023-01
U0323,2023-02-23,10.0,PayPal,2023-02
U0323,2023-03-23,10.0,Bank Transfer,2023-03
U0324,2022-05-04,20.0,Credit Card,2022-05
U0324,2022-06-04,20.0,PayPal,2022-06
U0324,2022-07-04,20.0,Bank Transfer,2022-07
U0324,2022-08-04,20.0,Credit Card,2022-08
U0324,2022-09-04,20.0,Bank Transfer,2022-09
U0324,2022-10-04,20.0,Bank Transfer,2022-10
U0324,2022-11-04,20.0,Bank Transfer,2022-11
U0324,2022-12-04,20.0,PayPal,2022-12
U0324,2023-01-04,20.0,Credit Card,2023-01
U0324,2023-02-04,20.0,PayPal,2023-02
U0324,2023-03-04,20.0,PayPal,2023-03
U0324,2023-04-04,20.0,PayPal,2023-04
U0325,2022-10-27,30.0,Bank Transfer,2022-10
U0326,2022-08-01,10.0,Credit Card,2022-08
U0326,2022-09-01,10.0,Credit Card,2022-09
U0326,2022-10-01,10.0,PayPal,2022-10
U0327,2022-09-09,30.0,Credit Card,2022-09
U0327,2022-10-09,30.0,Credit Card,2022-10
U0327,2022-11-09,30.0,Bank Transfer,2022-11
U0327,2022-12-09,30.0,PayPal,2022-12
U0327,2023-01-09,30.0,PayPal,2023-01
U0327,2023-02-09,30.0,PayPal,2023-02
U0327,2023-03-09,30.0,PayPal,2023-03
U0327,2023-04-09,30.0,Bank Transfer,2023-04
U0327,2023-05-09,30.0,PayPal,2023-05
U0327,2023-06-09,30.0,Credit Card,2023-06
U0327,2023-07-09,30.0,Credit Card,2023-07
U0327,2023-08-09,30.0,Bank Transfer,2023-08
U0328,2022-02-27,30.0,Credit Card,2022-02
U0328,2022-03-27,30.0,Credit Card,2022-03
U0328,2022-04-27,30.0,PayPal,2022-04
U0328,2022-05-27,30.0,Bank Transfer,2022-05
U0328,2022-06-27,30.0,Credit Card,2022-06
U0328,2022-07-27,30.0,PayPal,2022-07
U0328,2022-08-27,30.0,Credit Card,2022-08
U0328,2022-09-27,30.0,Credit Card,2022-09
U0328,2022-10-27,30.0,Bank Transfer,2022-10
U0328,2022-11-27,30.0,Credit Card,2022-11
U0328,2022-12-27,30.0,PayPal,2022-12
U0328,2023-01-27,30.0,PayPal,2023-01
U0329,2022-06-06,10.0,Bank Transfer,2022-06
U0329,2022-07-06,10.0,Bank Transfer,2022-07
U0329,2022-08-06,10.0,PayPal,2022-08
U0329,2022-09-06,10.0,Bank Transfer,2022-09
U0329,2022-10-06,10.0,Credit Card,2022-10
U0329,2022-11-06,10.0,Bank Transfer,2022-11
U0330,2022-05-30,20.0,Credit Card,2022-05
U0330,2022-06-30,20.0,Bank Transfer,2022-06
U0330,2022-07-30,20.0,PayPal,2022-07
U0330,2022-08-30,20.0,PayPal,2022-08
U0330,2022-09-30,20.0,PayPal,2022-09
U0330,2022-10-30,20.0,PayPal,2022-10
U0330,2022-11-30,20.0,PayPal,2022-11
U0330,2022-12-30,20.0,PayPal,2022-12
U0330,2023-01-30,20.0,Bank Transfer,2023-01
U0330,2023-02-28,20.0,PayPal,2023-02
U0330,2023-03-30,20.0,Credit Card,2023-03
U0330,2023-04-30,20.0,Credit Card,2023-04
U0331,2022-02-21,20.0,Bank Transfer,2022-02
U0331,2022-03-21,20.0,PayPal,2022-03
U0331,2022-04-21,20.0,Credit Card,2022-04
U0331,2022-05-21,20.0,PayPal,2022-05
U0331,2022-06-21,20.0,PayPal,2022-06
U0331,2022-07-21,20.0,Bank Transfer,2022-07
U0331,2022-08-21,20.0,PayPal,2022-08
U0331,2022-09-21,20.0,Credit Card,2022-09
U0331,2022-10-21,20.0,Bank Transfer,2022-10
U0331,2022-11-21,20.0,PayPal,2022-11
U0331,2022-12-21,20.0,Credit Card,2022-12
U0331,2023-01-21,20.0,Bank Transfer,2023-01
U0332,2022-06-15,10.0,PayPal,2022-06
U0332,2022-07-15,10.0,Credit Card,2022-07
U0332,2022-08-15,10.0,PayPal,2022-08
U0332,2022-09-15,10.0,Credit Card,2022-09
U0332,2022-10-15,10.0,Bank Transfer,2022-10
U0332,2022-11-15,10.0,PayPal,2022-11
U0333,2022-06-18,30.0,Bank Transfer,2022-06
U0333,2022-07-18,30.0,Credit Card,2022-07
U0333,2022-08-18,30.0,Bank Transfer,2022-08
U0333,2022-09-18,30.0,PayPal,2022-09
U0333,2022-10-18,30.0,PayPal,2022-10
U0333,2022-11-18,30.0,Bank Transfer,2022-11
U0333,2022-12-18,30.0,Credit Card,2022-12
U0333,2023-01-18,30.0,Credit Card,2023-01
U0333,2023-02-18,30.0,Bank Transfer,2023-02
U0333,2023-03-18,30.0,Bank Transfer,2023-03
U0333,2023-04-18,30.0,Bank Transfer,2023-04
U0333,2023-05-18,30.0,Credit Card,2023-05
U0334,2022-07-09,30.0,Bank Transfer,2022-07
U0334,2022-08-09,30.0,PayPal,2022-08
U0334,2022-09-09,30.0,PayPal,2022-09
U0334,2022-10-09,30.0,Bank Transfer,2022-10
U0334,2022-11-09,30.0,Bank Transfer,2022-11
U0334,2022-12-09,30.0,Bank Transfer,2022-12
U0335,2022-09-30,10.0,Bank Transfer,2022-09
U0335,2022-10-30,10.0,Bank Transfer,2022-10
U0335,2022-11-30,10.0,Bank Transfer,2022-11
U0336,2022-08-12,30.0,Bank Transfer,2022-08
U0336,2022-09-12,30.0,PayPal,2022-09
U0336,2022-10-12,30.0,PayPal,2022-10
U0336,2022-11-12,30.0,Credit Card,2022-11
U0336,2022-12-12,30.0,PayPal,2022-12
U0336,2023-01-12,30.0,Credit Card,2023-01
U0336,2023-02-12,30.0,Bank Transfer,2023-02
U0336,2023-03-12,30.0,Bank Transfer,2023-03
U0336,2023-04-12,30.0,Credit Card,2023-04
U0336,2023-05-12,30.0,Credit Card,2023-05
U0336,2023-06-12,30.0,PayPal,2023-06
U0336,2023-07-12,30.0,Bank Transfer,2023-07
U0337,2022-08-26,30.0,Credit Card,2022-08
U0338,2022-07-10,10.0,Credit Card,2022-07
U0338,2022-08-10,10.0,Bank Transfer,2022-08
U0338,2022-09-10,10.0,Credit Card,2022-09
U0339,2022-03-01,10.0,Bank Transfer,2022-03
U0339,2022-04-01,10.0,Bank Transfer,2022-04
U0339,2022-05-01,10.0,Bank Transfer,2022-05
U0339,2022-06-01,10.0,Credit Card,2022-06
U0339,2022-07-01,10.0,Bank Transfer,2022-07
U0339,2022-08-01,10.0,Credit Card,2022-08
U0340,2022-05-18,20.0,Bank Transfer,2022-05
U0340,2022-06-18,20.0,PayPal,2022-06
U0340,2022-07-18,20.0,Credit Card,2022-07
U0341,2022-01-23,20.0,Bank Transfer,2022-01
U0341,2022-02-23,20.0,PayPal,2022-02
U0341,2022-03-23,20.0,Credit Card,2022-03
U0341,2022-04-23,20.0,Credit Card,2022-04
U0341,2022-05-23,20.0,PayPal,2022-05
U0341,2022-06-23,20.0,Bank Transfer,2022-06
U0342,2022-11-20,30.0,PayPal,2022-11
U0342,2022-12-20,30.0,Bank Transfer,2022-12
U0342,2023-01-20,30.0,Credit Card,2023-01
U0342,2023-02-20,30.0,Bank Transfer,2023-02
U0342,2023-03-20,30.0,PayPal,2023-03
U0342,2023-04-20,30.0,Bank Transfer,2023-04
U0342,2023-05-20,30.0,Bank Transfer,2023-05
U0342,2023-06-20,30.0,Credit Card,2023-06
U0342,2023-07-20,30.0,PayPal,2023-07
U0342,2023-08-20,30.0,PayPal,2023-08
U0342,2023-09-20,30.0,Credit Card,2023-09
U0342,2023-10-20,30.0,Credit Card,2023-10
U0343,2022-02-13,20.0,PayPal,2022-02
U0343,2022-03-13,20.0,PayPal,2022-03
U0343,2022-04-13,20.0,Credit Card,2022-04
U0343,2022-05-13,20.0,Credit Card,2022-05
U0343,2022-06-13,20.0,Bank Transfer,2022-06
U0343,2022-07-13,20.0,Bank Transfer,2022-07
U0343,2022-08-13,20.0,Credit Card,2022-08
U0343,2022-09-13,20.0,Credit Card,2022-09
U0343,2022-10-13,20.0,Bank Transfer,2022-10
U0343,2022-11-13,20.0,Bank Transfer,2022-11
U0343,2022-12-13,20.0,Credit Card,2022-12
U0343,2023-01-13,20.0,Credit Card,2023-01
U0344,2022-02-14,10.0,Credit Card,2022-02
U0344,2022-03-14,10.0,Credit Card,2022-03
U0344,2022-04-14,10.0,Credit Card,2022-04
U0344,2022-05-14,10.0,PayPal,2022-05
U0344,2022-06-14,10.0,PayPal,2022-06
U0344,2022-07-14,10.0,Credit Card,2022-07
U0344,2022-08-14,10.0,PayPal,2022-08
U0344,2022-09-14,10.0,Bank Transfer,2022-09
U0344,2022-10-14,10.0,Bank Transfer,2022-10
U0344,2022-11-14,10.0,PayPal,2022-11
U0344,2022-12-14,10.0,PayPal,2022-12
U0344,2023-01-14,10.0,Bank Transfer,2023-01
U0345,2022-07-07,30.0,PayPal,2022-07
U0345,2022-08-07,30.0,PayPal,2022-08
U0345,2022-09-07,30.0,PayPal,2022-09
U0345,2022-10-07,30.0,Credit Card,2022-10
U0345,2022-11-07,30.0,PayPal,2022-11
U0345,2022-12-07,30.0,Credit Card,2022-12
U0345,2023-01-07,30.0,Bank Transfer,2023-01
U0345,2023-02-07,30.0,Bank Transfer,2023-02
U0345,2023-03-07,30.0,PayPal,2023-03
U0345,2023-04-07,30.0,PayPal,2023-04
U0345,2023-05-07,30.0,Credit Card,2023-05
U0345,2023-06-07,30.0,Credit Card,2023-06
U0346,2022-04-14,30.0,PayPal,2022-04
U0346,2022-05-14,30.0,Credit Card,2022-05
U0346,2022-06-14,30.0,Credit Card,2022-06
U0346,2022-07-14,30.0,Credit Card,2022-07
U0346,2022-08-14,30.0,Bank Transfer,2022-08
U0346,2022-09-14,30.0,PayPal,2022-09
U0347,2022-10-15,30.0,PayPal,2022-10
U0348,2022-10-14,20.0,PayPal,2022-10
U0348,2022-11-14,20.0,Bank Transfer,2022-11
U0348,2022-12-14,20.0,PayPal,2022-12
U0349,2022-02-27,20.0,PayPal,2022-02
U0350,2022-09-23,10.0,Bank Transfer,2022-09
U0350,2022-10-23,10.0,Credit Card,2022-10
U0350,2022-11-23,10.0,PayPal,2022-11
U0350,2022-12-23,10.0,PayPal,2022-12
U0350,2023-01-23,10.0,PayPal,2023-01
U0350,2023-02-23,10.0,PayPal,2023-02
U0351,2022-06-18,20.0,PayPal,2022-06
U0351,2022-07-18,20.0,PayPal,2022-07
U0351,2022-08-18,20.0,Credit Card,2022-08
U0351,2022-09-18,20.0,Credit Card,2022-09
U0351,2022-10-18,20.0,Credit Card,2022-10
U0351,2022-11-18,20.0,PayPal,2022-11
U0352,2022-04-27,20.0,PayPal,2022-04
U0352,2022-05-27,20.0,Credit Card,2022-05
U0352,2022-06-27,20.0,Credit Card,2022-06
U0353,2022-05-05,30.0,Bank Transfer,2022-05
U0353,2022-06-05,30.0,Credit Card,2022-06
U0353,2022-07-05,30.0,PayPal,2022-07
U0353,2022-08-05,30.0,Credit Card,2022-08
U0353,2022-09-05,30.0,Bank Transfer,2022-09
U0353,2022-10-05,30.0,PayPal,2022-10
U0354,2022-05-23,30.0,PayPal,2022-05
U0355,2022-01-26,10.0,Credit Card,2022-01
U0355,2022-02-26,10.0,PayPal,2022-02
U0355,2022-03-26,10.0,Bank Transfer,2022-03
U0355,2022-04-26,10.0,PayPal,2022-04
U0355,2022-05-26,10.0,PayPal,2022-05
U0355,2022-06-26,10.0,PayPal,2022-06
U0356,2022-12-14,10.0,PayPal,2022-12
U0357,2022-10-09,10.0,PayPal,2022-10
U0357,2022-11-09,10.0,PayPal,2022-11
U0357,2022-12-09,10.0,Bank Transfer,2022-12
U0358,2022-01-28,20.0,Credit Card,2022-01
U0359,2022-06-04,30.0,Credit Card,2022-06
U0359,2022-07-04,30.0,Bank Transfer,2022-07
U0359,2022-08-04,30.0,PayPal,2022-08
U0359,2022-09-04,30.0,Bank Transfer,2022-09
U0359,2022-10-04,30.0,Credit Card,2022-10
U0359,2022-11-04,30.0,PayPal,2022-11
U0360,2022-10-22,20.0,Credit Card,2022-10
U0360,2022-11-22,20.0,PayPal,2022-11
U0360,2022-12-22,20.0,PayPal,2022-12
U0360,2023-01-22,20.0,Bank Transfer,2023-01
U0360,2023-02-22,20.0,Bank Transfer,2023-02
U0360,2023-03-22,20.0,Bank Transfer,2023-03
U0360,2023-04-22,20.0,Bank Transfer,2023-04
U0360,2023-05-22,20.0,Credit Card,2023-05
U0360,2023-06-22,20.0,Credit Card,2023-06
U0360,2023-07-22,20.0,PayPal,2023-07
U0360,2023-08-22,20.0,Bank Transfer,2023-08
U0360,2023-09-22,20.0,PayPal,2023-09
U0361,2022-09-16,10.0,Bank Transfer,2022-09
U0362,2022-09-24,10.0,PayPal,2022-09
U0362,2022-10-24,10.0,Bank Transfer,2022-10
U0362,2022-11-24,10.0,Credit Card,2022-11
U0363,2022-06-08,20.0,PayPal,2022-06
U0363,2022-07-08,20.0,PayPal,2022-07
U0363,2022-08-08,20.0,Bank Transfer,2022-08
U0364,2022-12-06,30.0,Credit Card,2022-12
U0364,2023-01-06,30.0,PayPal,2023-01
U0364,2023-02-06,30.0,Bank Transfer,2023-02
U0365,2022-11-14,10.0,PayPal,2022-11
U0365,2022-12-14,10.0,PayPal,2022-12
U0365,2023-01-14,10.0,PayPal,2023-01
U0365,2023-02-14,10.0,PayPal,2023-02
U0365,2023-03-14,10.0,Credit Card,2023-03
U0365,2023-04-14,10.0,PayPal,2023-04
U0365,2023-05-14,10.0,Bank Transfer,2023-05
U0365,2023-06-14,10.0,Bank Transfer,2023-06
U0365,2023-07-14,10.0,PayPal,2023-07
U0365,2023-08-14,10.0,Bank Transfer,2023-08
U0365,2023-09-14,10.0,Bank Transfer,2023-09
U0365,2023-10-14,10.0,Bank Transfer,2023-10
U0366,2022-08-31,20.0,PayPal,2022-08
U0366,2022-09-30,20.0,Credit Card,2022-09
U0366,2022-10-31,20.0,Bank Transfer,2022-10
U0366,2022-11-30,20.0,PayPal,2022-11
U0366,2022-12-31,20.0,PayPal,2022-12
U0366,2023-01-31,20.0,Bank Transfer,2023-01
U0367,2022-02-04,10.0,Credit Card,2022-02
U0368,2022-07-10,30.0,Bank Transfer,2022-07
U0368,2022-08-10,30.0,Credit Card,2022-08
U0368,2022-09-10,30.0,Bank Transfer,2022-09
U0368,2022-10-10,30.0,Bank Transfer,2022-10
U0368,2022-11-10,30.0,Credit Card,2022-11
U0368,2022-12-10,30.0,Credit Card,2022-12
U0368,2023-01-10,30.0,Credit Card,2023-01
U0368,2023-02-10,30.0,Bank Transfer,2023-02
U0368,2023-03-10,30.0,Bank Transfer,2023-03
U0368,2023-04-10,30.0,Bank Transfer,2023-04
U0368,2023-05-10,30.0,PayPal,2023-05
U0368,2023-06-10,30.0,Credit Card,2023-06
U0369,2022-12-11,10.0,Bank Transfer,2022-12
U0370,2022-06-07,20.0,Credit Card,2022-06
U0371,2022-11-18,20.0,Bank Transfer,2022-11
U0371,2022-12-18,20.0,Bank Transfer,2022-12
U0371,2023-01-18,20.0,Bank Transfer,2023-01
U0371,2023-02-18,20.0,Bank Transfer,2023-02
U0371,2023-03-18,20.0,Credit Card,2023-03
U0371,2023-04-18,20.0,Credit Card,2023-04
U0371,2023-05-18,20.0,PayPal,2023-05
U0371,2023-06-18,20.0,Credit Card,2023-06
U0371,2023-07-18,20.0,Bank Transfer,2023-07
U0371,2023-08-18,20.0,PayPal,2023-08
U0371,2023-09-18,20.0,Bank Transfer,2023-09
U0371,2023-10-18,20.0,PayPal,2023-10
U0372,2022-05-09,20.0,Credit Card,2022-05
U0372,2022-06-09,20.0,Credit Card,2022-06
U0372,2022-07-09,20.0,Bank Transfer,2022-07
U0372,2022-08-09,20.0,PayPal,2022-08
U0372,2022-09-09,20.0,Bank Transfer,2022-09
U0372,2022-10-09,20.0,PayPal,2022-10
U0373,2022-10-25,30.0,Bank Transfer,2022-10
U0373,2022-11-25,30.0,PayPal,2022-11
U0373,2022-12-25,30.0,Bank Transfer,2022-12
U0373,2023-01-25,30.0,Bank Transfer,2023-01
U0373,2023-02-25,30.0,Bank Transfer,2023-02
U0373,2023-03-25,30.0,Bank Transfer,2023-03
U0374,2022-08-04,20.0,PayPal,2022-08
U0374,2022-09-04,20.0,Credit Card,2022-09
U0374,2022-10-04,20.0,Bank Transfer,2022-10
U0374,2022-11-04,20.0,PayPal,2022-11
U0374,2022-12-04,20.0,PayPal,2022-12
U0374,2023-01-04,20.0,PayPal,2023-01
U0375,2022-12-06,30.0,Credit Card,2022-12
U0375,2023-01-06,30.0,Credit Card,2023-01
U0375,2023-02-06,30.0,Credit Card,2023-02
U0376,2022-07-02,20.0,Credit Card,2022-07
U0376,2022-08-02,20.0,Credit Card,2022-08
U0376,2022-09-02,20.0,Bank Transfer,2022-09
U0377,2022-10-05,30.0,Credit Card,2022-10
U0378,2022-07-27,30.0,PayPal,2022-07
U0379,2022-09-10,20.0,Bank Transfer,2022-09
U0379,2022-10-10,20.0,Bank Transfer,2022-10
U0379,2022-11-10,20.0,PayPal,2022-11
U0379,2022-12-10,20.0,PayPal,2022-12
U0379,2023-01-10,20.0,Credit Card,2023-01
U0379,2023-02-10,20.0,Credit Card,2023-02
U0380,2022-02-27,20.0,Credit Card,2022-02
U0380,2022-03-27,20.0,Credit Card,2022-03
U0380,2022-04-27,20.0,PayPal,2022-04
U0381,2022-11-28,20.0,Bank Transfer,2022-11
U0382,2022-02-18,10.0,Credit Card,2022-02
U0382,2022-03-18,10.0,Credit Card,2022-03
U0382,2022-04-18,10.0,PayPal,2022-04
U0382,2022-05-18,10.0,Credit Card,2022-05
U0382,2022-06-18,10.0,PayPal,2022-06
